Y(mm),Z(mm),T(s)
0.811090452,-5.499456224,615.9375
0.768567418,-5.525546827,616.09375
0.633418932,-5.667212399,616.25
0.56882583,-5.793553079,616.40625
0.572055872,-5.851463975,616.5625
0.544791531,-6.024338634,616.71875
0.53163409,-6.179524399,616.875
0.51677464,-6.269147933,617.03125
0.509476776,-6.290167398,617.1875
0.507028098,-6.295397427,617.34375
0.506237014,-6.302396989,617.5
0.506199699,-6.304068959,617.65625
0.504071794,-6.308108615,617.8125
0.502049586,-6.306123746,617.96875
0.503419802,-6.310106654,618.125
0.502341528,-6.308880474,618.28125
0.500609892,-6.309676963,618.4375
0.499165837,-6.310967332,618.59375
0.49992706,-6.312852554,618.75
0.500491813,-6.313892561,618.90625
0.500009581,-6.315260106,619.0625
0.499243118,-6.313364908,619.21875
0.498838512,-6.314834003,619.375
0.497798345,-6.31194276,619.53125
0.497320037,-6.313274867,619.6875
0.496836504,-6.31459642,619.84375
0.496836504,-6.31459642,620
0.496552872,-6.316777606,620.15625
0.494825853,-6.314871132,620.3125
0.4948997,-6.31500717,620.46875
0.493946866,-6.314486375,620.625
0.494231661,-6.31501112,620.78125
0.494342571,-6.316190082,620.9375
0.494342571,-6.316190082,621.09375
0.493579815,-6.316993181,621.25
0.493184229,-6.315289462,621.40625
0.493184229,-6.315289462,621.5625
0.493184229,-6.315289462,621.71875
0.492688524,-6.314376166,621.875
0.492014877,-6.314859504,622.03125
0.492490233,-6.316218026,622.1875
0.492490233,-6.316218026,622.34375
0.491813049,-6.316734004,622.5
0.490566636,-6.316150986,622.65625
0.490650297,-6.315822963,622.8125
0.491243618,-6.315684681,622.96875
0.491724165,-6.317052904,623.125
0.491241229,-6.31836842,623.28125
0.491243618,-6.315684681,623.4375
0.491528331,-6.316209319,623.59375
0.49132889,-6.315350435,623.75
0.491415427,-6.317715378,623.90625
0.490766017,-6.317009877,624.0625
0.49143944,-6.316528259,624.21875
0.491045441,-6.317524823,624.375
0.491243618,-6.315684681,624.53125
0.490086234,-6.314783425,624.6875
0.489888171,-6.316622654,624.84375
0.490566636,-6.316150986,625
0.490766017,-6.317009877,625.15625
0.491330142,-6.318049532,625.3125
0.490283196,-6.318324526,625.46875
0.489603523,-6.316098027,625.625
0.490086234,-6.314783425,625.78125
0.490368528,-6.317990303,625.9375
0.491330142,-6.318049532,626.09375
0.490083862,-6.317465623,626.25
0.490283196,-6.318324526,626.40625
0.490083862,-6.317465623,626.5625
0.489603523,-6.316098027,626.71875
0.489128496,-6.314740501,626.875
0.489039477,-6.315058559,627.03125
0.489519808,-6.316426102,627.1875
0.489400976,-6.317529213,627.34375
0.489392671,-6.315709436,627.5
0.488361217,-6.315529546,627.65625
0.48844667,-6.315196246,627.8125
0.489392671,-6.315709436,627.96875
0.489603523,-6.316098027,628.125
0.489405495,-6.317936448,628.28125
0.489126126,-6.317421498,628.4375
0.489603523,-6.316098027,628.59375
0.488930514,-6.316578835,628.75
0.489009704,-6.31584359,628.90625
0.488645873,-6.316054185,629.0625
0.488722681,-6.317999457,629.21875
0.488722681,-6.317999457,629.375
0.488527101,-6.31715679,629.53125
0.488361217,-6.315529546,629.6875
0.508036182,-6.323574507,629.84375
0.537719015,-6.323418764,630
0.568456075,-6.30458778,630.15625
0.780650681,-5.738450076,630.3125
0.654615844,-5.64143898,630.46875
0.33862896,-5.592224002,630.625
0.383150412,-5.155290697,630.78125
0.574434996,-5.146714623,630.9375
0.623973924,-5.674760697,631.09375
0.583463647,-5.941085369,631.25
0.573113195,-5.989241331,631.40625
0.578356878,-5.997561529,631.5625
0.58057389,-5.998301601,631.71875
0.580135148,-5.995481056,631.875
0.586309856,-6.000816326,632.03125
0.583263127,-6.00160301,632.1875
0.580006587,-6.001446842,632.34375
0.588061891,-6.0079513,632.5
0.5858608,-6.015313135,632.65625
0.584383341,-6.020431137,632.8125
0.576975229,-6.004176783,632.96875
0.584745386,-6.016501505,633.125
0.58077596,-6.013443273,633.28125
0.583354159,-6.01754415,633.4375
0.580281574,-6.019224028,633.59375
0.576756908,-6.01345018,633.75
0.578972513,-6.01072066,633.90625
0.57824378,-6.021656715,634.0625
0.581180678,-6.028922941,634.21875
0.575687004,-6.018194043,634.375
0.580141758,-6.021022802,634.53125
0.579487265,-6.020335868,634.6875
0.580260098,-6.028845496,634.84375
0.579280355,-6.026626331,635
0.579841131,-6.032471356,635.15625
0.579635788,-6.031629604,635.3125
0.57031506,-6.015282167,635.46875
0.572231477,-6.018687604,635.625
0.57031506,-6.015282167,635.78125
0.579256689,-6.029150254,635.9375
0.573434957,-6.02172281,636.09375
0.576349635,-6.028345421,636.25
0.577646489,-6.032694545,636.40625
0.57045882,-6.01708908,636.5625
0.576084635,-6.028953247,636.71875
0.57363183,-6.025549498,636.875
0.577465217,-6.030514003,637.03125
0.57513377,-6.030736986,637.1875
0.569633004,-6.019503576,637.34375
0.576727022,-6.03261325,637.5
0.57523288,-6.03155319,637.65625
0.572617554,-6.028817916,637.8125
0.572492235,-6.027633067,637.96875
0.570072236,-6.022365714,638.125
0.567201412,-6.017259958,638.28125
0.574866753,-6.031376302,638.4375
0.574444921,-6.03266318,638.59375
0.574444921,-6.03266318,638.75
0.571416208,-6.028229735,638.90625
0.566973107,-6.02234772,639.0625
0.566931942,-6.02083704,639.21875
0.574353392,-6.035972823,639.375
0.574432908,-6.035630031,639.53125
0.572950181,-6.03155341,639.6875
0.566626309,-6.022846203,639.84375
0.570770318,-6.031661161,640
0.565847487,-6.021460191,640.15625
0.57187052,-6.032186017,640.3125
0.570258322,-6.032782207,640.46875
0.572655261,-6.034068461,640.625
0.572066999,-6.036005532,640.78125
0.570919892,-6.03396105,640.9375
0.569496698,-6.028441053,641.09375
0.563302468,-6.018485622,641.25
0.563950338,-6.022142828,641.40625
0.571365777,-6.033796215,641.5625
0.571357551,-6.036774516,641.71875
0.564435645,-6.023006808,641.875
0.567996543,-6.030299822,642.03125
0.565498613,-6.025374985,642.1875
0.563374379,-6.0211176,642.34375
0.569593173,-6.032195153,642.5
0.567283779,-6.031105913,642.65625
0.569781755,-6.036034136,642.8125
0.567205487,-6.031441858,642.96875
0.568352248,-6.033485627,643.125
0.562938331,-6.025392534,643.28125
0.567270101,-6.033586664,643.4375
0.561296143,-6.021983886,643.59375
0.564353897,-6.030416729,643.75
0.568214089,-6.035269774,643.90625
0.566496798,-6.03220818,644.0625
0.562514414,-6.026654742,644.21875
0.563659214,-6.028219549,644.375
0.56677778,-6.03223382,644.53125
0.567518914,-6.033071603,644.6875
0.567793349,-6.036549322,644.84375
0.559050463,-6.0260131,645
0.571207999,-6.034474486,645.15625
0.596022354,-6.02054618,645.3125
0.631353776,-5.979741837,645.46875
0.661718059,-5.876457298,645.625
0.660569169,-5.868178665,645.78125
0.638003202,-5.945275388,645.9375
0.622112107,-5.980454255,646.09375
0.650700449,-5.935966045,646.25
0.647036641,-5.950938202,646.40625
0.635441364,-5.963661411,646.5625
0.658680215,-5.929262952,646.71875
0.740924787,-5.513511931,646.875
0.652632719,-5.067738205,647.03125
0.713650735,-4.104696395,647.1875
0.876152696,-4.368583484,647.34375
0.885257786,-4.775051157,647.5
0.874213531,-4.920765839,647.65625
0.869611641,-4.990512656,647.8125
0.857470978,-5.069485013,647.96875
0.861108424,-5.086503741,648.125
0.865338248,-5.080614973,648.28125
0.887426791,-5.030724064,648.4375
0.901911708,-4.985319089,648.59375
0.872336599,-5.048666105,648.75
0.846976674,-5.143935784,648.90625
0.838656045,-5.183016167,649.0625
0.836590724,-5.198687378,649.21875
0.830345876,-5.213254701,649.375
0.830177865,-5.215710148,649.53125
0.828365207,-5.21892204,649.6875
0.828635266,-5.225439308,649.84375
0.826560186,-5.231563845,650
0.826648529,-5.234997971,650.15625
0.826648529,-5.234997971,650.3125
0.827251635,-5.23266506,650.46875
0.825789658,-5.236412335,650.625
0.824575733,-5.237188661,650.78125
0.824063131,-5.243008442,650.9375
0.82476043,-5.244120935,651.09375
0.825967851,-5.243337626,651.25
0.822295006,-5.242965194,651.40625
0.822146108,-5.247326368,651.5625
0.820933658,-5.248094852,651.71875
0.820468832,-5.250694047,651.875
0.82197882,-5.249763939,652.03125
0.822417021,-5.253806599,652.1875
0.821906005,-5.255703769,652.34375
0.821463313,-5.25171457,652.5
0.821209432,-5.25459027,652.65625
0.819696766,-5.251594339,652.8125
0.820572676,-5.259672579,652.96875
0.820430835,-5.259445677,653.125
0.820344162,-5.259885418,653.28125
0.821647395,-5.258630757,653.4375
0.819274455,-5.260873442,653.59375
0.818926372,-5.260316555,653.75
0.817719017,-5.257239534,653.90625
0.817468313,-5.264025577,654.0625
0.819661773,-5.264261907,654.21875
0.818853691,-5.266243646,654.375
0.818853691,-5.266243646,654.53125
0.818244536,-5.26469042,654.6875
0.817802341,-5.26070783,654.84375
0.816255248,-5.260938642,655
0.817381982,-5.266075276,655.15625
0.816091425,-5.267280064,655.3125
0.818681959,-5.268724708,655.46875
0.819146591,-5.266134969,655.625
0.815572446,-5.269201195,655.78125
0.814877103,-5.268086914,655.9375
0.816616288,-5.274721759,656.09375
0.815749521,-5.276082828,656.25
0.816609091,-5.270862745,656.40625
0.813508806,-5.275189023,656.5625
0.814112066,-5.276723435,656.71875
0.814201424,-5.2801921,656.875
0.815749521,-5.276082828,657.03125
0.813508806,-5.275189023,657.1875
0.812903332,-5.277542255,657.34375
0.815572446,-5.269201195,657.5
0.821563473,-5.256773564,657.65625
0.821470535,-5.24943645,657.8125
0.816864631,-5.264103095,657.96875
0.815676684,-5.281993777,658.125
0.8138708,-5.281217011,658.28125
0.8138708,-5.281217011,658.4375
0.847635302,-5.22571031,658.59375
1.137232359,-4.873454303,658.75
1.153171376,-4.61672845,658.90625
1.058044008,-4.844008476,659.0625
1.076437349,-5.031249517,659.21875
1.058953689,-5.013791693,659.375
0.682730283,-5.821542592,659.53125
0.621471847,-5.992842223,659.6875
0.592246998,-6.040985747,659.84375
0.589334517,-6.060321102,660
0.583700587,-6.061403115,660.15625
0.576525998,-6.072386022,660.3125
0.571319651,-6.081933629,660.46875
0.569471175,-6.086090988,660.625
0.567965358,-6.087913037,660.78125
0.566848694,-6.087426608,660.9375
0.568770964,-6.0908534,661.09375
0.566271618,-6.093426823,661.25
0.564409855,-6.092152009,661.40625
0.563057155,-6.096217794,661.5625
0.561962207,-6.099283718,661.71875
0.559890254,-6.100107612,661.875
0.559097081,-6.101174123,662.03125
0.559602229,-6.099592928,662.1875
0.557118827,-6.098639288,662.34375
0.55939469,-6.09872207,662.5
0.563467784,-6.097451198,662.65625
0.560324402,-6.096358405,662.8125
0.562060923,-6.096481619,662.96875
0.559039703,-6.095558191,663.125
0.556845163,-6.095668375,663.28125
0.557827325,-6.097913973,663.4375
0.556332341,-6.100205042,663.59375
0.564124137,-6.098623345,663.75
0.563057155,-6.096217794,663.90625
0.561909971,-6.094169581,664.0625
0.563988119,-6.093399663,664.21875
0.556478508,-6.102501015,664.375
0.557960013,-6.096158832,664.53125
0.557322405,-6.099493753,664.6875
0.559602229,-6.099592928,664.84375
0.559168352,-6.096779366,665
0.560408591,-6.096017612,665.15625
0.562198096,-6.094683952,665.3125
0.557774681,-6.099811743,665.46875
0.556492046,-6.099500466,665.625
0.556128838,-6.099350529,665.78125
0.555473937,-6.098670667,665.9375
0.555270471,-6.097816164,666.09375
0.556128838,-6.099350529,666.25
0.55494183,-6.105116376,666.40625
0.554159177,-6.103216662,666.5625
0.552647553,-6.107981792,666.71875
0.553070739,-6.104380282,666.875
0.550758107,-6.105592874,667.03125
0.549311365,-6.105472951,667.1875
0.550224851,-6.105626239,667.34375
0.550174256,-6.107018701,667.5
0.549805621,-6.106856946,667.65625
0.548741449,-6.104452207,667.8125
0.549678889,-6.106131278,667.96875
0.548171547,-6.103431634,668.125
0.548808936,-6.107088,668.28125
0.549378823,-6.108109082,668.4375
0.54958541,-6.10897793,668.59375
0.547814871,-6.107286476,668.75
0.548686038,-6.106378416,668.90625
0.547038649,-6.105397281,669.0625
0.546675295,-6.105244689,669.21875
0.546957521,-6.105750302,669.375
0.548102437,-6.107801801,669.53125
0.547886326,-6.109882709,669.6875
0.547814871,-6.107286476,669.84375
0.545762826,-6.105089331,670
0.544973364,-6.106185286,670.15625
0.545458037,-6.107543215,670.3125
0.547110163,-6.107993118,670.46875
0.547598779,-6.109367259,670.625
0.54731656,-6.108861396,670.78125
0.546822635,-6.107477758,670.9375
0.54605033,-6.105604557,671.09375
0.5459654,-6.10594148,671.25
0.55258028,-6.10534204,671.40625
0.610857344,-6.068214132,671.5625
0.820424394,-5.61887714,671.71875
0.836630215,-5.559371482,671.875
0.904319027,-5.456568919,672.03125
0.999061581,-5.3049919,672.1875
1.108298299,-5.055606063,672.34375
1.113433283,-4.999921207,672.5
1.101484196,-4.950240702,672.65625
1.044719418,-4.919372123,672.8125
0.995230366,-4.917972698,672.96875
1.00417758,-4.908475149,673.125
1.017175,-4.912293366,673.28125
1.018073128,-4.944917426,673.4375
1.0144286,-5.016277863,673.59375
0.910171242,-5.098311024,673.75
0.891341151,-5.145844515,673.90625
0.921630471,-5.040827937,674.0625
0.947789695,-4.970074619,674.21875
0.946548593,-5.003787742,674.375
0.933133771,-5.051803102,674.53125
0.920066995,-5.094158443,674.6875
0.914472084,-5.043958332,674.84375
0.936065847,-5.03323055,675
0.941246971,-5.036856977,675.15625
0.959132986,-5.004528607,675.3125
0.982789966,-4.993927702,675.46875
1.00351753,-4.981775191,675.625
0.973025929,-5.06857017,675.78125
0.829008249,-5.364166505,675.9375
0.744787496,-5.587361067,676.09375
0.754569753,-5.660405638,676.25
0.702313913,-4.107161156,676.40625
0.251295722,-4.473882164,676.5625
0.245693227,-4.534725927,676.71875
0.202270555,-4.574827318,676.875
0.18305913,-4.59683036,677.03125
0.176492142,-4.601778338,677.1875
0.146722166,-4.602902653,677.34375
0.095646956,-4.626712094,677.5
0.064081066,-4.628814509,677.65625
0.061676657,-4.618593597,677.8125
0.076604076,-4.599186458,677.96875
0.089785676,-4.590784735,678.125
0.094823231,-4.585264069,678.28125
0.093713633,-4.581106636,678.4375
0.090758514,-4.578154793,678.59375
0.084994279,-4.579700176,678.75
0.080195667,-4.585092012,678.90625
0.078896503,-4.578675534,679.0625
0.079450665,-4.576696653,679.21875
0.080754491,-4.585958411,679.375
0.084526839,-4.582626612,679.53125
0.090533045,-4.58306865,679.6875
0.092796114,-4.580523293,679.84375
0.092888615,-4.580254783,680
0.09685499,-4.577889942,680.15625
0.138125907,-4.521975609,680.3125
0.122226612,-4.573866128,680.46875
0.022346506,-4.66776511,680.625
-0.020381092,-4.648788705,680.78125
0.028906624,-4.628251549,680.9375
0.103148592,-4.595757021,681.09375
0.150151559,-4.593017144,681.25
0.198025744,-4.580383684,681.40625
0.243765531,-4.513537569,681.5625
0.264465299,-4.484048736,681.71875
0.209674593,-4.571014965,681.875
0.147628126,-4.669617351,682.03125
0.099417231,-4.698452868,682.1875
0.051752399,-4.708640404,682.34375
0.018735039,-4.718683864,682.5
-0.010008505,-4.710826392,682.65625
-0.025206948,-4.702377779,682.8125
0.00893784,-4.678674017,682.96875
0.040173362,-4.665139421,683.125
0.059941419,-4.667455878,683.28125
0.075199364,-4.663149176,683.4375
0.091750408,-4.669125663,683.59375
0.114874364,-4.670923269,683.75
0.128854588,-4.678543486,683.90625
0.136435608,-4.683104648,684.0625
0.145937755,-4.686604383,684.21875
0.162500838,-4.684690025,684.375
0.170860986,-4.666844817,684.53125
0.155938545,-4.696192703,684.6875
0.10321398,-4.747057925,684.84375
0.01042456,-4.77595045,685
-0.021099635,-4.769935673,685.15625
0.000740297,-4.749999716,685.3125
0.11813561,-4.716472284,685.46875
0.250580536,-4.589637316,685.625
0.667711713,-3.997752597,685.78125
0.873905796,-3.719813451,685.9375
0.511163173,-4.680711691,686.09375
0.403579134,-4.972374764,686.25
0.345653521,-5.145986377,686.40625
0.387403257,-5.324655583,686.5625
0.799977883,-5.14734169,686.71875
0.875142811,-4.81767522,686.875
0.814419233,-4.882383851,687.03125
0.79302965,-4.96143439,687.1875
0.826401818,-4.926715698,687.34375
0.807640919,-4.976221684,687.5
0.810871392,-5.051447938,687.65625
0.929065425,-4.952540117,687.8125
0.88298838,-4.860848743,687.96875
0.811403083,-4.982246332,688.125
0.833554769,-5.022027498,688.28125
0.865359255,-5.007934512,688.4375
0.856291414,-5.006838866,688.59375
0.835719562,-5.098888457,688.75
0.856261954,-5.346297037,688.90625
0.965267672,-5.129082139,689.0625
0.944568063,-5.119573965,689.21875
0.976196706,-5.075013313,689.375
0.957257011,-5.133921142,689.53125
0.988862713,-5.139109094,689.6875
1.208457422,-4.982133759,689.84375
1.064419177,-4.925633219,690
1.074737802,-4.891123773,690.15625
0.966874231,-4.902887978,690.3125
0.762643796,-5.644552371,690.46875
0.681890694,-6.021676681,690.625
0.654411752,-6.118988621,690.78125
0.663545822,-6.095028458,690.9375
0.708516199,-6.020049815,691.09375
0.680060524,-5.336633356,691.25
0.758085532,-4.322408564,691.40625
0.955644229,-2.064472182,691.5625
3.088600246,-3.009010778,691.71875
5.660213839,-6.484914768,691.875
6.431425807,-7.690985995,692.03125
6.573005877,-7.908924056,692.1875
6.605472305,-7.987088694,692.34375
6.61241936,-7.975441357,692.5
6.646932172,-7.965119396,692.65625
6.657814919,-7.96146067,692.8125
6.661361539,-7.968035205,692.96875
6.664794323,-7.94941696,693.125
6.660265942,-7.963837716,693.28125
6.65297571,-7.974187319,693.4375
6.663833228,-7.970417043,693.59375
6.660643858,-7.965231153,693.75
6.653361349,-7.975582171,693.90625
6.663726837,-7.994050991,694.0625
6.660105885,-7.987350668,694.21875
6.649248964,-7.991120021,694.375
6.659548758,-8.009481508,694.53125
6.663288931,-7.992540711,694.6875
6.681204033,-7.97683766,694.84375
6.677401545,-7.994080112,695
6.680590689,-7.999274685,695.15625
6.681204033,-7.97683766,695.3125
6.678008501,-7.971647309,695.46875
6.66353334,-8.017578107,695.625
6.681919161,-7.979617057,695.78125
6.631035498,-8.079152947,695.9375
6.658588172,-8.078848208,696.09375
6.665908701,-8.068481821,696.25
6.672259958,-8.078898098,696.40625
6.665296152,-8.090657603,696.5625
6.668466633,-8.095869195,696.71875
6.669085522,-8.073689201,696.875
6.672259958,-8.078898098,697.03125
6.672259958,-8.078898098,697.1875
6.675489669,-8.084203274,697.34375
6.682207915,-8.096020983,697.5
6.682827952,-8.073835157,697.65625
6.682207915,-8.096020983,697.8125
6.678659315,-8.089415275,697.96875
6.682451583,-8.072443532,698.125
6.685378612,-8.101236605,698.28125
6.689179617,-8.084259459,698.4375
6.696341409,-8.097589982,698.59375
6.692731384,-8.090865315,698.75
6.692731384,-8.090865315,698.90625
6.689179617,-8.084259459,699.0625
6.685622811,-8.077654404,699.21875
6.696147827,-8.072498849,699.375
6.699707793,-8.079104049,699.53125
6.699520586,-8.10280862,699.6875
6.692351904,-8.089473963,699.84375
6.699080432,-8.10130001,700
6.699080432,-8.10130001,700.15625
6.702885089,-8.084319501,700.3125
6.710060163,-8.097654506,700.46875
6.710060163,-8.097654506,700.625
6.706060035,-8.089536554,700.78125
6.710060163,-8.097654506,700.9375
6.699321703,-8.077712255,701.09375
6.709290297,-8.094850124,701.25
6.706060035,-8.089536554,701.40625
6.713241993,-8.102875668,701.5625
6.715323375,-8.106294027,701.71875
6.715571531,-8.082698684,701.875
6.714939044,-8.104903539,702.03125
6.709290297,-8.094850124,702.1875
6.711307981,-8.098171963,702.34375
6.712919151,-8.101580384,702.5
6.712460519,-8.100070455,702.65625
6.716727614,-8.084596357,702.8125
6.725237594,-8.123360531,702.96875
6.721676936,-8.116743328,703.125
6.729062103,-8.10636671,703.28125
6.716727614,-8.084596357,703.4375
6.718286747,-8.086407676,703.59375
6.721926166,-8.093138563,703.75
6.721926166,-8.093138563,703.90625
6.721926166,-8.093138563,704.0625
6.716268042,-8.083086497,704.21875
6.718286747,-8.086407676,704.375
6.725496649,-8.099752207,704.53125
6.729062103,-8.10636671,704.6875
6.721926166,-8.093138563,704.84375
6.725099985,-8.098360976,705
6.725099985,-8.098360976,705.15625
6.725099985,-8.098360976,705.3125
6.732242736,-8.111593159,705.46875
6.728673878,-8.10497664,705.625
6.735421044,-8.11682127,705.78125
6.735667339,-8.093210848,705.9375
6.726415736,-8.076542018,706.09375
6.728909809,-8.081374465,706.25
6.728909809,-8.081374465,706.40625
6.742816437,-8.106443394,706.5625
6.742816437,-8.106443394,706.71875
6.739244401,-8.099826682,706.875
6.739244401,-8.099826682,707.03125
6.735667339,-8.093210848,707.1875
6.726415736,-8.076542018,707.34375
6.726123826,-8.077545575,707.5
6.747320011,-8.066936954,707.65625
6.751117043,-8.049955734,707.8125
6.765150932,-8.026530632,707.96875
